Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Months Code,Months,Unit,Value,Flag
UKR,2011-01-01,2011-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,4138.000000,A
UKR,2011-01-01,2011-01-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2011,2011,7001,January,LCU,3512.000000,A
UKR,2011-02-01,2011-02-28,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2011,2011,7002,February,LCU,3733.000000,A
UKR,2011-03-01,2011-03-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2011,2011,7003,March,LCU,3564.000000,A
UKR,2011-04-01,2011-04-30,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2011,2011,7004,April,LCU,3082.000000,A
UKR,2011-05-01,2011-05-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2011,2011,7005,May,LCU,3899.000000,A
UKR,2011-06-01,2011-06-30,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2011,2011,7006,June,LCU,3126.000000,A
UKR,2011-07-01,2011-07-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2011,2011,7007,July,LCU,4055.000000,A
UKR,2011-08-01,2011-08-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2011,2011,7008,August,LCU,4482.000000,A
UKR,2011-09-01,2011-09-30,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2011,2011,7009,September,LCU,3995.000000,A
UKR,2011-10-01,2011-10-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2011,2011,7010,October,LCU,3831.000000,A
UKR,2011-11-01,2011-11-30,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2011,2011,7011,November,LCU,3893.000000,A
UKR,2011-12-01,2011-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2011,2011,7012,December,LCU,4063.000000,A
UKR,2012-01-01,2012-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2012,2012,7021,Annual value,LCU,3923.000000,A
UKR,2012-01-01,2012-01-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2012,2012,7001,January,LCU,3764.000000,A
UKR,2012-02-01,2012-02-29,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2012,2012,7002,February,LCU,3561.000000,A
UKR,2012-03-01,2012-03-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2012,2012,7003,March,LCU,3608.000000,A
UKR,2012-04-01,2012-04-30,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2012,2012,7004,April,LCU,3841.000000,A
UKR,2012-05-01,2012-05-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2012,2012,7005,May,LCU,3738.000000,A
UKR,2012-06-01,2012-06-30,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2012,2012,7006,June,LCU,3549.000000,A
UKR,2012-07-01,2012-07-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2012,2012,7007,July,LCU,3949.000000,A
UKR,2012-08-01,2012-08-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2012,2012,7008,August,LCU,3792.000000,A
UKR,2012-09-01,2012-09-30,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2012,2012,7009,September,LCU,3997.000000,A
UKR,2012-10-01,2012-10-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2012,2012,7010,October,LCU,4281.000000,A
UKR,2012-11-01,2012-11-30,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2012,2012,7011,November,LCU,4099.000000,A
UKR,2012-12-01,2012-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2012,2012,7012,December,LCU,4622.000000,A
UKR,2013-01-01,2013-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,LCU,3074.000000,A
UKR,2013-01-01,2013-01-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2013,2013,7001,January,LCU,4320.000000,A
UKR,2013-02-01,2013-02-28,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2013,2013,7002,February,LCU,3989.000000,A
UKR,2013-03-01,2013-03-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2013,2013,7003,March,LCU,4157.000000,A
UKR,2013-04-01,2013-04-30,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2013,2013,7004,April,LCU,3399.000000,A
UKR,2013-05-01,2013-05-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2013,2013,7005,May,LCU,2747.000000,A
UKR,2013-06-01,2013-06-30,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2013,2013,7006,June,LCU,3258.000000,A
UKR,2013-07-01,2013-07-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2013,2013,7007,July,LCU,3004.000000,A
UKR,2013-08-01,2013-08-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2013,2013,7008,August,LCU,2909.000000,A
UKR,2013-09-01,2013-09-30,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2013,2013,7009,September,LCU,3185.000000,A
UKR,2013-10-01,2013-10-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2013,2013,7010,October,LCU,3237.000000,A
UKR,2013-11-01,2013-11-30,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2013,2013,7011,November,LCU,3143.000000,A
UKR,2013-12-01,2013-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2013,2013,7012,December,LCU,3740.000000,A
UKR,2014-01-01,2014-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2014,2014,7021,Annual value,LCU,4163.000000,A
UKR,2014-01-01,2014-01-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2014,2014,7001,January,LCU,2446.000000,A
UKR,2014-02-01,2014-02-28,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2014,2014,7002,February,LCU,3581.000000,A
UKR,2014-03-01,2014-03-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2014,2014,7003,March,LCU,3645.000000,A
UKR,2014-04-01,2014-04-30,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2014,2014,7004,April,LCU,3989.000000,A
UKR,2014-05-01,2014-05-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2014,2014,7005,May,LCU,4376.000000,A
UKR,2014-06-01,2014-06-30,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2014,2014,7006,June,LCU,3837.000000,A
UKR,2014-07-01,2014-07-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2014,2014,7007,July,LCU,3898.000000,A
UKR,2014-08-01,2014-08-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2014,2014,7008,August,LCU,4080.000000,A
UKR,2014-09-01,2014-09-30,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2014,2014,7009,September,LCU,4581.000000,A
UKR,2014-10-01,2014-10-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2014,2014,7010,October,LCU,4577.000000,A
UKR,2014-11-01,2014-11-30,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2014,2014,7011,November,LCU,4968.000000,A
UKR,2014-12-01,2014-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2014,2014,7012,December,LCU,5706.000000,A
UKR,2015-01-01,2015-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2015,2015,7021,Annual value,LCU,7491.000000,A
UKR,2015-01-01,2015-01-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2015,2015,7001,January,LCU,5767.000000,A
UKR,2015-02-01,2015-02-28,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2015,2015,7002,February,LCU,7168.000000,A
UKR,2015-03-01,2015-03-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2015,2015,7003,March,LCU,15862.000000,A
UKR,2015-04-01,2015-04-30,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2015,2015,7004,April,LCU,6069.000000,A
UKR,2015-05-01,2015-05-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2015,2015,7005,May,LCU,6503.000000,A
UKR,2015-06-01,2015-06-30,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2015,2015,7006,June,LCU,6803.000000,A
UKR,2015-07-01,2015-07-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2015,2015,7007,July,LCU,7182.000000,A
UKR,2015-08-01,2015-08-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2015,2015,7008,August,LCU,7501.000000,A
UKR,2015-09-01,2015-09-30,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2015,2015,7009,September,LCU,7754.000000,A
UKR,2015-10-01,2015-10-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2015,2015,7010,October,LCU,7655.000000,A
UKR,2015-11-01,2015-11-30,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2015,2015,7011,November,LCU,9008.000000,A
UKR,2015-12-01,2015-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2015,2015,7012,December,LCU,8156.000000,A
UKR,2016-01-01,2016-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2016,2016,7021,Annual value,LCU,9117.000000,A
UKR,2016-01-01,2016-01-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2016,2016,7001,January,LCU,7775.000000,A
UKR,2016-02-01,2016-02-29,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2016,2016,7002,February,LCU,9020.000000,A
UKR,2016-03-01,2016-03-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2016,2016,7003,March,LCU,9536.000000,A
UKR,2016-04-01,2016-04-30,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2016,2016,7004,April,LCU,9994.000000,A
UKR,2016-05-01,2016-05-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2016,2016,7005,May,LCU,9333.000000,A
UKR,2016-06-01,2016-06-30,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2016,2016,7006,June,LCU,8215.000000,A
UKR,2016-07-01,2016-07-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2016,2016,7007,July,LCU,8696.000000,A
UKR,2016-08-01,2016-08-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2016,2016,7008,August,LCU,9165.000000,A
UKR,2016-09-01,2016-09-30,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2016,2016,7009,September,LCU,10027.000000,A
UKR,2016-10-01,2016-10-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2016,2016,7010,October,LCU,9750.000000,A
UKR,2016-11-01,2016-11-30,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2016,2016,7011,November,LCU,9833.000000,A
UKR,2016-12-01,2016-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2016,2016,7012,December,LCU,9587.000000,A
UKR,2017-01-01,2017-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2017,2017,7021,Annual value,LCU,10101.000000,A
UKR,2017-01-01,2017-01-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2017,2017,7001,January,LCU,10885.000000,A
UKR,2017-02-01,2017-02-28,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2017,2017,7002,February,LCU,10720.000000,A
UKR,2017-03-01,2017-03-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2017,2017,7003,March,LCU,10054.000000,A
UKR,2017-04-01,2017-04-30,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2017,2017,7004,April,LCU,9641.000000,A
UKR,2017-05-01,2017-05-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2017,2017,7005,May,LCU,10170.000000,A
UKR,2017-06-01,2017-06-30,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2017,2017,7006,June,LCU,9453.000000,A
UKR,2017-07-01,2017-07-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2017,2017,7007,July,LCU,9826.000000,A
UKR,2017-08-01,2017-08-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2017,2017,7008,August,LCU,10110.000000,A
UKR,2017-09-01,2017-09-30,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2017,2017,7009,September,LCU,10432.000000,A
UKR,2017-10-01,2017-10-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2017,2017,7010,October,LCU,10692.000000,A
UKR,2017-11-01,2017-11-30,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2017,2017,7011,November,LCU,10782.000000,A
UKR,2017-12-01,2017-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2017,2017,7012,December,LCU,10505.000000,A
UKR,2018-01-01,2018-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2018,2018,7021,Annual value,LCU,10371.000000,A
UKR,2018-01-01,2018-01-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2018,2018,7001,January,LCU,11255.000000,A
UKR,2018-02-01,2018-02-28,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2018,2018,7002,February,LCU,10658.000000,A
UKR,2018-03-01,2018-03-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2018,2018,7003,March,LCU,26294.000000,A
UKR,2018-04-01,2018-04-30,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2018,2018,7004,April,LCU,10133.000000,A
UKR,2018-05-01,2018-05-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2018,2018,7005,May,LCU,10462.000000,A
UKR,2018-06-01,2018-06-30,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2018,2018,7006,June,LCU,9619.000000,A
UKR,2018-07-01,2018-07-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2018,2018,7007,July,LCU,9802.000000,A
UKR,2018-08-01,2018-08-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2018,2018,7008,August,LCU,10686.000000,A
UKR,2018-09-01,2018-09-30,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2018,2018,7009,September,LCU,11407.000000,A
UKR,2018-10-01,2018-10-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2018,2018,7010,October,LCU,11080.000000,A
UKR,2018-11-01,2018-11-30,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2018,2018,7011,November,LCU,11283.000000,A
UKR,2018-12-01,2018-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2018,2018,7012,December,LCU,11077.000000,A
UKR,2019-01-01,2019-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2019,2019,7021,Annual value,LCU,9577.000000,A
UKR,2019-01-01,2019-01-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2019,2019,7001,January,LCU,11684.000000,A
UKR,2019-02-01,2019-02-28,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2019,2019,7002,February,LCU,10468.000000,A
UKR,2019-03-01,2019-03-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2019,2019,7003,March,LCU,8680.000000,A
UKR,2019-04-01,2019-04-30,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2019,2019,7004,April,LCU,10046.000000,A
UKR,2019-05-01,2019-05-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2019,2019,7005,May,LCU,9656.000000,A
UKR,2019-06-01,2019-06-30,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2019,2019,7006,June,LCU,9887.000000,A
UKR,2019-07-01,2019-07-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2019,2019,7007,July,LCU,9485.000000,A
UKR,2019-08-01,2019-08-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2019,2019,7008,August,LCU,9471.000000,A
UKR,2019-09-01,2019-09-30,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2019,2019,7009,September,LCU,9703.000000,A
UKR,2019-10-01,2019-10-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2019,2019,7010,October,LCU,10118.000000,A
UKR,2019-11-01,2019-11-30,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2019,2019,7011,November,LCU,8995.000000,A
UKR,2019-12-01,2019-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2019,2019,7012,December,LCU,9631.000000,A
UKR,2020-01-01,2020-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2020,2020,7021,Annual value,LCU,10927.000000,A
UKR,2020-01-01,2020-01-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2020,2020,7001,January,LCU,8331.000000,A
UKR,2020-02-01,2020-02-29,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2020,2020,7002,February,LCU,11274.000000,A
UKR,2020-03-01,2020-03-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2020,2020,7003,March,LCU,9483.000000,A
UKR,2020-04-01,2020-04-30,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2020,2020,7004,April,LCU,14252.000000,A
UKR,2020-05-01,2020-05-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2020,2020,7005,May,LCU,11245.000000,A
UKR,2020-06-01,2020-06-30,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2020,2020,7006,June,LCU,10182.000000,A
UKR,2020-07-01,2020-07-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2020,2020,7007,July,LCU,10627.000000,A
UKR,2020-08-01,2020-08-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2020,2020,7008,August,LCU,11003.000000,A
UKR,2020-09-01,2020-09-30,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2020,2020,7009,September,LCU,11199.000000,A
UKR,2020-10-01,2020-10-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2020,2020,7010,October,LCU,11455.000000,A
UKR,2020-11-01,2020-11-30,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2020,2020,7011,November,LCU,12126.000000,A
UKR,2020-12-01,2020-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2020,2020,7012,December,LCU,11012.000000,A
UKR,2006-01-01,2006-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,SLC,1515.000000,A
UKR,2007-01-01,2007-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,1829.000000,A
UKR,2008-01-01,2008-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,2179.000000,A
UKR,2009-01-01,2009-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,2367.000000,A
UKR,2010-01-01,2010-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,2933.000000,A
UKR,2011-01-01,2011-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,4138.000000,A
UKR,2012-01-01,2012-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,3923.000000,A
UKR,2013-01-01,2013-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,3074.000000,A
UKR,2014-01-01,2014-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,4163.000000,A
UKR,2015-01-01,2015-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5531,Producer Price (SLC/tonne),2015,2015,7021,Annual value,SLC,7491.000000,A
UKR,2016-01-01,2016-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5531,Producer Price (SLC/tonne),2016,2016,7021,Annual value,SLC,9117.000000,A
UKR,2017-01-01,2017-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5531,Producer Price (SLC/tonne),2017,2017,7021,Annual value,SLC,10101.000000,A
UKR,2018-01-01,2018-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5531,Producer Price (SLC/tonne),2018,2018,7021,Annual value,SLC,10371.000000,A
UKR,2019-01-01,2019-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5531,Producer Price (SLC/tonne),2019,2019,7021,Annual value,SLC,9577.000000,A
UKR,2020-01-01,2020-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5531,Producer Price (SLC/tonne),2020,2020,7021,Annual value,SLC,10927.000000,A
UKR,2006-01-01,2006-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5532,Producer Price (USD/tonne),2006,2006,7021,Annual value,USD,300.000000,A
UKR,2007-01-01,2007-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5532,Producer Price (USD/tonne),2007,2007,7021,Annual value,USD,362.200000,A
UKR,2008-01-01,2008-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,413.700000,A
UKR,2009-01-01,2009-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5532,Producer Price (USD/tonne),2009,2009,7021,Annual value,USD,303.800000,A
UKR,2010-01-01,2010-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,USD,369.600000,A
UKR,2011-01-01,2011-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,519.400000,A
UKR,2012-01-01,2012-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,490.900000,A
UKR,2013-01-01,2013-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,384.600000,A
UKR,2014-01-01,2014-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,USD,350.200000,A
UKR,2015-01-01,2015-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5532,Producer Price (USD/tonne),2015,2015,7021,Annual value,USD,342.900000,A
UKR,2016-01-01,2016-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5532,Producer Price (USD/tonne),2016,2016,7021,Annual value,USD,356.800000,A
UKR,2017-01-01,2017-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5532,Producer Price (USD/tonne),2017,2017,7021,Annual value,USD,379.800000,A
UKR,2018-01-01,2018-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5532,Producer Price (USD/tonne),2018,2018,7021,Annual value,USD,381.300000,A
UKR,2019-01-01,2019-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5532,Producer Price (USD/tonne),2019,2019,7021,Annual value,USD,370.500000,A
UKR,2020-01-01,2020-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5532,Producer Price (USD/tonne),2020,2020,7021,Annual value,USD,405.300000,A
UKR,1994-01-01,1994-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,20.850000,I
UKR,1995-01-01,1995-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,18.920000,I
UKR,1996-01-01,1996-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,17.220000,I
UKR,1997-01-01,1997-12-31,230,'804,Ukraine,270,'01443,Rape or colza seed,5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,20.020000,I
